Row ID,Order ID,Order Date,On Truck Scan Date,Ship Mode
7130,CA-2019-166282,16/4/2019,24/04/2019,Standard Processing
7131,CA-2019-166282,16/4/2019,24/04/2019,Standard Processing
3790,US-2019-133508,17/4/2019,24/04/2019,Standard Processing
3986,CA-2019-108735,17/4/2019,24/04/2019,Standard Processing
3989,US-2019-159415,17/4/2019,24/04/2019,Standard Processing
2422,CA-2019-155551,18/4/2019,24/04/2019,Standard Processing
2423,CA-2019-155551,18/4/2019,24/04/2019,Standard Processing
7780,CA-2019-139381,18/4/2019,24/04/2019,Standard Processing
7781,CA-2019-139381,18/4/2019,24/04/2019,Standard Processing
8453,CA-2019-125087,18/4/2019,24/04/2019,Standard Processing
8454,CA-2019-125087,18/4/2019,24/04/2019,Standard Processing
8455,CA-2019-125087,18/4/2019,24/04/2019,Standard Processing
9678,CA-2019-144785,18/4/2019,24/04/2019,Standard Processing
9679,CA-2019-144785,18/4/2019,24/04/2019,Standard Processing
7986,CA-2019-151498,21/4/2019,26/04/2019,Express
2829,CA-2019-124149,23/4/2019,26/04/2019,Express
2830,CA-2019-124149,23/4/2019,26/04/2019,Express
2831,CA-2019-124149,23/4/2019,26/04/2019,Express
1605,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1606,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1607,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1608,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1609,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1610,US-2019-115819,19/4/2019,26/04/2019,Standard Processing
1403,US-2019-161396,19/4/2019,26/04/2019,Standard Processing
1404,US-2019-161396,19/4/2019,26/04/2019,Standard Processing
3235,CA-2019-138933,24/4/2019,29/04/2019,Express
1886,CA-2019-147578,22/4/2019,29/04/2019,Standard Processing
7108,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7109,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7110,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7111,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7112,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7113,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
7114,CA-2019-109666,19/4/2019,29/04/2019,Standard Processing
1037,CA-2019-113061,22/4/2019,29/04/2019,Standard Processing
1180,CA-2019-168081,24/4/2019,01/05/2019,Standard Processing
332,US-2019-150147,25/4/2019,01/05/2019,Standard Processing
333,US-2019-150147,25/4/2019,01/05/2019,Standard Processing
334,US-2019-150147,25/4/2019,01/05/2019,Standard Processing
1271,US-2019-103646,21/4/2019,01/05/2019,Standard Processing
1272,US-2019-103646,21/4/2019,01/05/2019,Standard Processing
1273,US-2019-103646,21/4/2019,01/05/2019,Standard Processing
463,CA-2019-109869,22/4/2019,01/05/2019,Standard Processing
464,CA-2019-109869,22/4/2019,01/05/2019,Standard Processing
465,CA-2019-109869,22/4/2019,01/05/2019,Standard Processing
466,CA-2019-109869,22/4/2019,01/05/2019,Standard Processing
467,CA-2019-109869,22/4/2019,01/05/2019,Standard Processing
1577,CA-2019-109057,22/4/2019,01/05/2019,Standard Processing
9503,CA-2019-101329,22/4/2019,01/05/2019,Standard Processing
9504,CA-2019-101329,22/4/2019,01/05/2019,Standard Processing
324,CA-2019-162138,23/4/2019,01/05/2019,Standard Processing
325,CA-2019-162138,23/4/2019,01/05/2019,Standard Processing
359,CA-2019-130001,23/4/2019,01/05/2019,Standard Processing
9668,CA-2019-126270,23/4/2019,01/05/2019,Standard Processing
9669,CA-2019-126270,23/4/2019,01/05/2019,Standard Processing
4987,CA-2019-149279,24/4/2019,01/05/2019,Standard Processing
4988,CA-2019-149279,24/4/2019,01/05/2019,Standard Processing
4989,CA-2019-149279,24/4/2019,01/05/2019,Standard Processing
611,CA-2019-161816,28/4/2019,03/05/2019,Express
612,CA-2019-161816,28/4/2019,03/05/2019,Express
3237,CA-2019-146836,2/5/2019,03/05/2019,Express
3238,CA-2019-146836,2/5/2019,03/05/2019,Express
7913,CA-2019-167605,28/4/2019,03/05/2019,Standard Processing
4648,CA-2019-139556,26/4/2019,03/05/2019,Standard Processing
2664,CA-2019-164784,1/5/2019,06/05/2019,Express
2665,CA-2019-164784,1/5/2019,06/05/2019,Express
2666,CA-2019-164784,1/5/2019,06/05/2019,Express
9559,CA-2019-129280,3/5/2019,06/05/2019,Express
9560,CA-2019-129280,3/5/2019,06/05/2019,Express
9561,CA-2019-129280,3/5/2019,06/05/2019,Express
9562,CA-2019-129280,3/5/2019,06/05/2019,Express
9563,CA-2019-129280,3/5/2019,06/05/2019,Express
9564,CA-2019-129280,3/5/2019,06/05/2019,Express
1072,CA-2019-152814,28/4/2019,06/05/2019,Standard Processing
1358,CA-2019-145247,5/5/2019,08/05/2019,Express
7115,US-2019-102239,5/5/2019,08/05/2019,Express
7116,US-2019-102239,5/5/2019,08/05/2019,Express
1631,CA-2019-106530,8/5/2019,08/05/2019,Express
1632,CA-2019-106530,8/5/2019,08/05/2019,Express
1633,CA-2019-106530,8/5/2019,08/05/2019,Express
1634,CA-2019-106530,8/5/2019,08/05/2019,Express
1635,CA-2019-106530,8/5/2019,08/05/2019,Express
5862,CA-2019-101525,1/5/2019,08/05/2019,Standard Processing
5863,CA-2019-101525,1/5/2019,08/05/2019,Standard Processing
5864,CA-2019-101525,1/5/2019,08/05/2019,Standard Processing
2614,CA-2019-137204,28/4/2019,08/05/2019,Standard Processing
1716,CA-2019-154788,30/4/2019,08/05/2019,Standard Processing
2155,US-2019-120460,30/4/2019,08/05/2019,Standard Processing
2542,CA-2019-144792,30/4/2019,08/05/2019,Standard Processing
1278,CA-2019-148698,2/5/2019,08/05/2019,Standard Processing
7849,CA-2019-104311,2/5/2019,08/05/2019,Standard Processing
7850,CA-2019-104311,2/5/2019,08/05/2019,Standard Processing
7851,CA-2019-104311,2/5/2019,08/05/2019,Standard Processing
8505,CA-2019-109400,2/5/2019,08/05/2019,Standard Processing
9851,CA-2019-158155,2/5/2019,08/05/2019,Standard Processing
9852,CA-2019-158155,2/5/2019,08/05/2019,Standard Processing
9853,CA-2019-158155,2/5/2019,08/05/2019,Standard Processing
9854,CA-2019-158155,2/5/2019,08/05/2019,Standard Processing
2286,CA-2019-112676,5/5/2019,10/05/2019,Express
2820,CA-2019-160500,5/5/2019,10/05/2019,Express
2821,CA-2019-160500,5/5/2019,10/05/2019,Express
4815,CA-2019-111696,8/5/2019,10/05/2019,Express
5696,CA-2019-126165,5/5/2019,10/05/2019,Standard Processing
6633,US-2019-146857,6/5/2019,10/05/2019,Standard Processing
5316,CA-2019-154060,2/5/2019,10/05/2019,Standard Processing
4436,CA-2019-163398,3/5/2019,10/05/2019,Standard Processing
4437,CA-2019-163398,3/5/2019,10/05/2019,Standard Processing
4438,CA-2019-163398,3/5/2019,10/05/2019,Standard Processing
2589,CA-2019-137729,5/5/2019,13/05/2019,Standard Processing
2590,CA-2019-137729,5/5/2019,13/05/2019,Standard Processing
3041,US-2019-147991,5/5/2019,13/05/2019,Standard Processing
8752,CA-2019-105662,5/5/2019,13/05/2019,Standard Processing
8753,CA-2019-105662,5/5/2019,13/05/2019,Standard Processing
2380,CA-2019-118052,6/5/2019,13/05/2019,Standard Processing
2381,CA-2019-118052,6/5/2019,13/05/2019,Standard Processing
2382,CA-2019-118052,6/5/2019,13/05/2019,Standard Processing
3359,CA-2019-139234,6/5/2019,13/05/2019,Standard Processing
3360,CA-2019-139234,6/5/2019,13/05/2019,Standard Processing
9676,CA-2019-137393,6/5/2019,13/05/2019,Standard Processing
161,CA-2019-162733,11/5/2019,15/05/2019,Express
2161,CA-2019-141019,14/5/2019,15/05/2019,Express
7280,CA-2019-108224,14/5/2019,15/05/2019,Express
1602,CA-2019-164672,8/5/2019,15/05/2019,Standard Processing
8412,CA-2019-159765,9/5/2019,15/05/2019,Standard Processing
8249,CA-2019-133816,10/5/2019,15/05/2019,Standard Processing
2180,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
2181,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
2182,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
2183,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
2184,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
2185,CA-2019-128818,7/5/2019,15/05/2019,Standard Processing
494,CA-2019-169166,9/5/2019,15/05/2019,Standard Processing
5583,CA-2019-161158,9/5/2019,15/05/2019,Standard Processing
6847,US-2019-159093,9/5/2019,15/05/2019,Standard Processing
7833,CA-2019-112382,9/5/2019,15/05/2019,Standard Processing
8915,US-2019-144057,9/5/2019,15/05/2019,Standard Processing
8916,US-2019-144057,9/5/2019,15/05/2019,Standard Processing
8917,US-2019-144057,9/5/2019,15/05/2019,Standard Processing
8918,US-2019-144057,9/5/2019,15/05/2019,Standard Processing
8919,US-2019-144057,9/5/2019,15/05/2019,Standard Processing
1557,CA-2019-109176,9/5/2019,17/05/2019,Standard Processing
1558,CA-2019-109176,9/5/2019,17/05/2019,Standard Processing
6573,CA-2019-161543,10/5/2019,17/05/2019,Standard Processing
9379,CA-2019-117625,10/5/2019,17/05/2019,Standard Processing
4705,CA-2019-158435,17/5/2019,20/05/2019,Express
4706,CA-2019-158435,17/5/2019,20/05/2019,Express
4707,CA-2019-158435,17/5/2019,20/05/2019,Express
7787,US-2019-117037,17/5/2019,20/05/2019,Express
7788,US-2019-117037,17/5/2019,20/05/2019,Express
7789,US-2019-117037,17/5/2019,20/05/2019,Express
7790,US-2019-117037,17/5/2019,20/05/2019,Express
793,CA-2019-105256,20/5/2019,20/05/2019,Express
1590,CA-2019-109911,12/5/2019,20/05/2019,Standard Processing
9496,US-2019-123610,12/5/2019,20/05/2019,Standard Processing
9497,US-2019-123610,12/5/2019,20/05/2019,Standard Processing
4724,CA-2019-159653,22/5/2019,22/05/2019,Express
4965,CA-2019-141180,15/5/2019,22/05/2019,Standard Processing
7734,CA-2019-165673,15/5/2019,22/05/2019,Standard Processing
3945,CA-2019-133144,16/5/2019,22/05/2019,Standard Processing
9610,CA-2019-130638,16/5/2019,22/05/2019,Standard Processing
9611,CA-2019-130638,16/5/2019,22/05/2019,Standard Processing
3772,US-2019-101196,12/5/2019,22/05/2019,Standard Processing
7077,CA-2019-167416,12/5/2019,22/05/2019,Standard Processing
9272,CA-2019-100510,12/5/2019,22/05/2019,Standard Processing
9273,CA-2019-100510,12/5/2019,22/05/2019,Standard Processing
4797,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4798,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4799,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4800,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4801,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4802,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
4803,US-2019-148901,14/5/2019,22/05/2019,Standard Processing
2096,US-2019-146570,15/5/2019,22/05/2019,Standard Processing
2097,US-2019-146570,15/5/2019,22/05/2019,Standard Processing
2098,US-2019-146570,15/5/2019,22/05/2019,Standard Processing
4830,CA-2019-152408,15/5/2019,22/05/2019,Standard Processing
1907,US-2019-150567,17/5/2019,22/05/2019,Standard Processing
1908,US-2019-150567,17/5/2019,22/05/2019,Standard Processing
1677,CA-2019-122728,18/5/2019,22/05/2019,Standard Processing
1678,CA-2019-122728,18/5/2019,22/05/2019,Standard Processing
3968,CA-2019-146010,20/5/2019,24/05/2019,Express
524,US-2019-139486,21/5/2019,24/05/2019,Express
525,US-2019-139486,21/5/2019,24/05/2019,Express
4361,CA-2019-127642,21/5/2019,24/05/2019,Express
5002,CA-2019-136126,24/5/2019,24/05/2019,Express
5003,CA-2019-136126,24/5/2019,24/05/2019,Express
1336,CA-2019-122133,16/5/2019,24/05/2019,Standard Processing
1274,CA-2019-119186,26/5/2019,28/05/2019,Express
1275,CA-2019-119186,26/5/2019,28/05/2019,Express
1276,CA-2019-119186,26/5/2019,28/05/2019,Express
1277,CA-2019-119186,26/5/2019,28/05/2019,Express
3531,US-2019-152835,19/5/2019,28/05/2019,Standard Processing
7467,CA-2019-138282,19/5/2019,28/05/2019,Standard Processing
3688,CA-2019-108567,20/5/2019,28/05/2019,Standard Processing
3532,CA-2019-155565,28/5/2019,29/05/2019,Express
770,CA-2019-157245,19/5/2019,29/05/2019,Standard Processing
1717,CA-2019-169943,19/5/2019,29/05/2019,Standard Processing
1718,CA-2019-169943,19/5/2019,29/05/2019,Standard Processing
1719,CA-2019-169943,19/5/2019,29/05/2019,Standard Processing
1720,CA-2019-169943,19/5/2019,29/05/2019,Standard Processing
1721,CA-2019-169943,19/5/2019,29/05/2019,Standard Processing
2499,CA-2019-126935,19/5/2019,29/05/2019,Standard Processing
639,CA-2019-115917,20/5/2019,29/05/2019,Standard Processing
640,CA-2019-115917,20/5/2019,29/05/2019,Standard Processing
2419,CA-2019-107202,21/5/2019,29/05/2019,Standard Processing
7068,CA-2019-114209,21/5/2019,29/05/2019,Standard Processing
7069,CA-2019-114209,21/5/2019,29/05/2019,Standard Processing
9796,CA-2019-125920,21/5/2019,29/05/2019,Standard Processing
2441,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
2442,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
2443,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
2444,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
2445,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
2446,CA-2019-146934,22/5/2019,29/05/2019,Standard Processing
1330,CA-2019-142762,23/5/2019,29/05/2019,Standard Processing
1445,CA-2019-133725,23/5/2019,29/05/2019,Standard Processing
1578,CA-2019-154403,23/5/2019,29/05/2019,Standard Processing
6426,CA-2019-143714,23/5/2019,29/05/2019,Standard Processing
6427,CA-2019-143714,23/5/2019,29/05/2019,Standard Processing
6428,CA-2019-143714,23/5/2019,29/05/2019,Standard Processing
6429,CA-2019-143714,23/5/2019,29/05/2019,Standard Processing
8482,CA-2019-138583,24/5/2019,29/05/2019,Standard Processing
2986,CA-2019-139269,25/5/2019,29/05/2019,Standard Processing
2987,CA-2019-139269,25/5/2019,29/05/2019,Standard Processing
2988,CA-2019-139269,25/5/2019,29/05/2019,Standard Processing
979,CA-2019-145499,30/5/2019,31/05/2019,Express
9718,CA-2019-108210,30/5/2019,31/05/2019,Express
9719,CA-2019-108210,30/5/2019,31/05/2019,Express
9276,CA-2019-113236,26/5/2019,31/05/2019,Standard Processing
9277,CA-2019-113236,26/5/2019,31/05/2019,Standard Processing
5171,CA-2019-122903,27/5/2019,31/05/2019,Standard Processing
5172,CA-2019-122903,27/5/2019,31/05/2019,Standard Processing
5173,CA-2019-122903,27/5/2019,31/05/2019,Standard Processing
8456,CA-2019-154081,22/5/2019,31/05/2019,Standard Processing
1234,CA-2019-153682,30/5/2019,03/06/2019,Express
9501,CA-2019-149237,26/5/2019,03/06/2019,Standard Processing
7605,CA-2019-101791,27/5/2019,03/06/2019,Standard Processing
7606,CA-2019-101791,27/5/2019,03/06/2019,Standard Processing
7607,CA-2019-101791,27/5/2019,03/06/2019,Standard Processing
2602,CA-2019-165848,4/6/2019,05/06/2019,Express
2603,CA-2019-165848,4/6/2019,05/06/2019,Express
2604,CA-2019-165848,4/6/2019,05/06/2019,Express
2605,CA-2019-165848,4/6/2019,05/06/2019,Express
534,CA-2019-168753,29/5/2019,05/06/2019,Standard Processing
535,CA-2019-168753,29/5/2019,05/06/2019,Standard Processing
1639,CA-2019-157266,26/5/2019,05/06/2019,Standard Processing
1640,CA-2019-157266,26/5/2019,05/06/2019,Standard Processing
1641,CA-2019-157266,26/5/2019,05/06/2019,Standard Processing
1642,CA-2019-157266,26/5/2019,05/06/2019,Standard Processing
3214,CA-2019-132409,26/5/2019,05/06/2019,Standard Processing
3215,CA-2019-132409,26/5/2019,05/06/2019,Standard Processing
6605,CA-2019-148852,26/5/2019,05/06/2019,Standard Processing
6606,CA-2019-148852,26/5/2019,05/06/2019,Standard Processing
6607,CA-2019-148852,26/5/2019,05/06/2019,Standard Processing
6608,CA-2019-148852,26/5/2019,05/06/2019,Standard Processing
6609,CA-2019-148852,26/5/2019,05/06/2019,Standard Processing
7869,CA-2019-136994,27/5/2019,05/06/2019,Standard Processing
853,CA-2019-113747,28/5/2019,05/06/2019,Standard Processing
3169,CA-2019-138695,28/5/2019,05/06/2019,Standard Processing
3170,CA-2019-138695,28/5/2019,05/06/2019,Standard Processing
3421,CA-2019-134803,28/5/2019,05/06/2019,Standard Processing
3422,CA-2019-134803,28/5/2019,05/06/2019,Standard Processing
3423,CA-2019-134803,28/5/2019,05/06/2019,Standard Processing
3424,CA-2019-134803,28/5/2019,05/06/2019,Standard Processing
3425,CA-2019-134803,28/5/2019,05/06/2019,Standard Processing
7315,CA-2019-121377,28/5/2019,05/06/2019,Standard Processing
3958,CA-2019-156573,29/5/2019,05/06/2019,Standard Processing
3959,CA-2019-156573,29/5/2019,05/06/2019,Standard Processing
3960,CA-2019-156573,29/5/2019,05/06/2019,Standard Processing
501,US-2019-105578,30/5/2019,05/06/2019,Standard Processing
502,US-2019-105578,30/5/2019,05/06/2019,Standard Processing
503,US-2019-105578,30/5/2019,05/06/2019,Standard Processing
504,US-2019-105578,30/5/2019,05/06/2019,Standard Processing
505,US-2019-105578,30/5/2019,05/06/2019,Standard Processing
5301,CA-2019-113831,30/5/2019,05/06/2019,Standard Processing
5302,CA-2019-113831,30/5/2019,05/06/2019,Standard Processing
5303,CA-2019-113831,30/5/2019,05/06/2019,Standard Processing
5471,CA-2019-158547,30/5/2019,05/06/2019,Standard Processing
7067,CA-2019-147473,30/5/2019,05/06/2019,Standard Processing
7254,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7255,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7256,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7257,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7258,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7259,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7260,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
7261,CA-2019-152730,30/5/2019,05/06/2019,Standard Processing
8296,CA-2019-166380,30/5/2019,05/06/2019,Standard Processing
8297,CA-2019-166380,30/5/2019,05/06/2019,Standard Processing
8901,CA-2019-150483,31/5/2019,05/06/2019,Standard Processing
8902,CA-2019-150483,31/5/2019,05/06/2019,Standard Processing
8903,CA-2019-150483,31/5/2019,05/06/2019,Standard Processing
8904,CA-2019-150483,31/5/2019,05/06/2019,Standard Processing
2851,US-2019-128293,2/6/2019,07/06/2019,Express
70,CA-2019-119823,4/6/2019,07/06/2019,Express
5523,CA-2019-110982,5/6/2019,07/06/2019,Express
5524,CA-2019-110982,5/6/2019,07/06/2019,Express
434,CA-2019-127369,6/6/2019,07/06/2019,Express
5532,US-2019-167472,6/6/2019,07/06/2019,Express
5533,US-2019-167472,6/6/2019,07/06/2019,Express
5534,US-2019-167472,6/6/2019,07/06/2019,Express
5535,US-2019-167472,6/6/2019,07/06/2019,Express
5536,US-2019-167472,6/6/2019,07/06/2019,Express
5537,US-2019-167472,6/6/2019,07/06/2019,Express
5538,US-2019-167472,6/6/2019,07/06/2019,Express
9938,CA-2019-164889,3/6/2019,07/06/2019,Standard Processing
7409,CA-2019-129728,30/5/2019,07/06/2019,Standard Processing
9631,CA-2019-168844,31/5/2019,07/06/2019,Standard Processing
9632,CA-2019-168844,31/5/2019,07/06/2019,Standard Processing
3149,CA-2019-120558,7/6/2019,10/06/2019,Express
7211,US-2019-119046,2/6/2019,10/06/2019,Standard Processing
7212,US-2019-119046,2/6/2019,10/06/2019,Standard Processing
7213,US-2019-119046,2/6/2019,10/06/2019,Standard Processing
4583,CA-2019-121993,10/6/2019,12/06/2019,Express
238,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
239,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
240,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
241,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
242,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
243,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
244,CA-2019-157749,4/6/2019,12/06/2019,Standard Processing
5085,CA-2019-108350,6/6/2019,12/06/2019,Standard Processing
1134,US-2019-134908,5/6/2019,12/06/2019,Standard Processing
1135,US-2019-134908,5/6/2019,12/06/2019,Standard Processing
